;article_name;country;region;revision_id;article_quality;population
363;Chhim Siek Leng;Cambodia;ASIA;753695057.0;Stub;15.497
364;Chea Soth;Cambodia;ASIA;753711610.0;Stub;15.497
365;Ke Pauk;Cambodia;ASIA;754318281.0;Stub;15.497
366;Kong Sam Ol;Cambodia;ASIA;754944744.0;Stub;15.497
367;Pho Proeung;Cambodia;ASIA;755504987.0;Stub;15.497
368;San Yun;Cambodia;ASIA;756129985.0;Stub;15.497
369;Tiv Ol;Cambodia;ASIA;756722795.0;Start;15.497
370;Son Ngoc Thanh;Cambodia;ASIA;758665997.0;C;15.497
371;Monovithya Kem;Cambodia;ASIA;759510662.0;Stub;15.497
372;Mom Chim Huy;Cambodia;ASIA;761412104.0;Stub;15.497
373;Norodom Norindeth;Cambodia;ASIA;761941416.0;Start;15.497
374;Hem Heng;Cambodia;ASIA;763098565.0;Start;15.497
375;Chum Bunrong;Cambodia;ASIA;763098588.0;Stub;15.497
376;Duong Vanna;Cambodia;ASIA;763316692.0;Stub;15.497
377;Chhay Tan;Cambodia;ASIA;763968613.0;Stub;15.497
378;Keat Chhon;Cambodia;ASIA;765244120.0;Stub;15.497
379;Ang Vong Vathana;Cambodia;ASIA;765375452.0;Stub;15.497
380;Keo Remy;Cambodia;ASIA;766576352.0;Stub;15.497
381;Sun Chanthol;Cambodia;ASIA;766834612.0;Start;15.497
382;Khieu Kanharith;Cambodia;ASIA;766836319.0;Stub;15.497
383;Chay Saing Yun;Cambodia;ASIA;767217618.0;Stub;15.497
384;Ek Sam Ol;Cambodia;ASIA;767218020.0;Stub;15.497
385;Ouk Rabun;Cambodia;ASIA;767867369.0;Stub;15.497
386;Hun Phoeung;Cambodia;ASIA;768488633.0;Stub;15.497
387;Nguon Nhel;Cambodia;ASIA;769381746.0;Stub;15.497
388;Khuon Sodary;Cambodia;ASIA;769381831.0;Stub;15.497
389;Sok Pheng;Cambodia;ASIA;769447485.0;Stub;15.497
390;Say Chhum;Cambodia;ASIA;769929584.0;Stub;15.497
391;Im Sothy;Cambodia;ASIA;771408501.0;Stub;15.497
392;Eng Chhai Eang;Cambodia;ASIA;773103096.0;Stub;15.497
393;Heng Pov;Cambodia;ASIA;773157273.0;Start;15.497
394;Him Chhem;Cambodia;ASIA;773455924.0;Stub;15.497
395;Ho Non;Cambodia;ASIA;773694865.0;Stub;15.497
396;Ho Vann;Cambodia;ASIA;773695304.0;Stub;15.497
397;Hul Savorn;Cambodia;ASIA;774100291.0;Stub;15.497
398;Pol Hom;Cambodia;ASIA;776153762.0;Stub;15.497
399;Thong Khon;Cambodia;ASIA;777665222.0;Stub;15.497
400;Hor Namhong;Cambodia;ASIA;777765537.0;C;15.497
401;Keo Saphal (Siem Reap politician);Cambodia;ASIA;778675539.0;Stub;15.497
402;Keo Saphal (Takeo politician);Cambodia;ASIA;778675542.0;Stub;15.497
403;Khek Vandy;Cambodia;ASIA;778806364.0;Stub;15.497
404;Khun Haing;Cambodia;ASIA;778825745.0;Stub;15.497
405;Khy Taing Lim;Cambodia;ASIA;778830534.0;Stub;15.497
406;Kimsour Phirith;Cambodia;ASIA;778947267.0;Stub;15.497
407;Kuoch Ky;Cambodia;ASIA;779440080.0;Stub;15.497
408;Kuoy Bunroeun;Cambodia;ASIA;779441002.0;Stub;15.497
409;Chou Bun Eng;Cambodia;ASIA;779541149.0;Start;15.497
410;Ke Sovannaroth;Cambodia;ASIA;779541334.0;Stub;15.497
411;Norodom Rattana Devi;Cambodia;ASIA;779541359.0;Stub;15.497
412;Norodom Vichara;Cambodia;ASIA;779541415.0;Stub;15.497
413;Nin Saphon;Cambodia;ASIA;779541481.0;Stub;15.497
414;Tioulong Saumura;Cambodia;ASIA;779541578.0;Start;15.497
415;Som Kimsuor;Cambodia;ASIA;779541650.0;Stub;15.497
416;Suy Sem;Cambodia;ASIA;780608915.0;Stub;15.497
417;Sourn Serey Ratha;Cambodia;ASIA;780691538.0;Stub;15.497
418;Ly Son;Cambodia;ASIA;782622853.0;Stub;15.497
419;Ly Thuch;Cambodia;ASIA;782622857.0;Stub;15.497
420;List of heads of state of Cambodia;Cambodia;ASIA;782894395.0;C;15.497
421;Son Sann;Cambodia;ASIA;783107330.0;C;15.497
422;Mam Bun Neang;Cambodia;ASIA;783142781.0;Stub;15.497
423;Chan Sarun;Cambodia;ASIA;783239117.0;Stub;15.497
424;Mao Monyvann;Cambodia;ASIA;783294124.0;Stub;15.497
425;Men Sam An;Cambodia;ASIA;784442393.0;Stub;15.497
426;Mey Norn;Cambodia;ASIA;784629286.0;Stub;15.497
427;Sok An;Cambodia;ASIA;784962640.0;C;15.497
428;Yem Sambaur;Cambodia;ASIA;786198076.0;Start;15.497
429;Yim Sovann;Cambodia;ASIA;786409843.0;C;15.497
430;Ek Yi Oun;Cambodia;ASIA;786826707.0;Stub;15.497
431;Lu Laysreng;Cambodia;ASIA;787016670.0;Stub;15.497
432;Math Ly;Cambodia;ASIA;787260537.0;Stub;15.497
433;Chem Widhya;Cambodia;ASIA;787978108.0;Start;15.497
434;Pa Socheatvong;Cambodia;ASIA;788070748.0;Stub;15.497
435;Governor of Phnom Penh;Cambodia;ASIA;788070776.0;Stub;15.497
436;Son Sen;Cambodia;ASIA;788368060.0;C;15.497
437;Pen Sovan;Cambodia;ASIA;788398926.0;Start;15.497
438;Sak Sutsakhan;Cambodia;ASIA;788540352.0;C;15.497
439;Amath Yashya;Cambodia;ASIA;788758065.0;Stub;15.497
440;Tong Siv Eng;Cambodia;ASIA;788799479.0;Stub;15.497
441;Norodom Chakrapong;Cambodia;ASIA;788905950.0;GA;15.497
442;Prak Sokhon;Cambodia;ASIA;790023943.0;Start;15.497
443;Khieu Samphan;Cambodia;ASIA;792012094.0;C;15.497
444;Sisowath Sirik Matak;Cambodia;ASIA;792274582.0;C;15.497
445;Sam Sary;Cambodia;ASIA;792556486.0;Start;15.497
446;Tou Samouth;Cambodia;ASIA;792731504.0;Start;15.497
447;Yun Yat;Cambodia;ASIA;793218721.0;Stub;15.497
448;Khieu Ponnary;Cambodia;ASIA;793723115.0;Start;15.497
449;Cham Prasidh;Cambodia;ASIA;793746447.0;Start;15.497
450;Ung Huot;Cambodia;ASIA;794239262.0;Start;15.497
451;Veng Sereyvuth;Cambodia;ASIA;794714434.0;Stub;15.497
452;Ieng Mouly;Cambodia;ASIA;795214039.0;Stub;15.497
453;Pou Sothirak;Cambodia;ASIA;796696955.0;Stub;15.497
454;Chea Sim;Cambodia;ASIA;797224256.0;C;15.497
455;Hu Nim;Cambodia;ASIA;797444265.0;C;15.497
456;Sim Var;Cambodia;ASIA;797618265.0;Start;15.497
457;Bin Chhin;Cambodia;ASIA;797673057.0;Stub;15.497
458;Sim Ka;Cambodia;ASIA;798039997.0;Stub;15.497
459;Hou Yuon;Cambodia;ASIA;798241496.0;C;15.497
460;Phiset Phanit;Cambodia;ASIA;799124051.0;Stub;15.497
461;Norodom Sihanouk;Cambodia;ASIA;799302232.0;FA;15.497
462;Pao Ham Phan;Cambodia;ASIA;799453681.0;Stub;15.497
463;Heng Samrin;Cambodia;ASIA;799719505.0;Start;15.497
464;Kang Kek Iew;Cambodia;ASIA;799772448.0;C;15.497
465;Leng Ngeth;Cambodia;ASIA;800087187.0;Stub;15.497
466;Spouse of the Prime Minister of Cambodia;Cambodia;ASIA;800348414.0;Stub;15.497
467;Nhiek Tioulong;Cambodia;ASIA;801079233.0;Start;15.497
468;Keo Puth Rasmey;Cambodia;ASIA;801523347.0;Stub;15.497
469;Khem Veasna;Cambodia;ASIA;802456666.0;C;15.497
470;Tea Banh;Cambodia;ASIA;802643748.0;Start;15.497
471;Ieng Sary;Cambodia;ASIA;802839704.0;C;15.497
472;Son Ngoc Minh;Cambodia;ASIA;803084525.0;Start;15.497
473;List of monarchs of Cambodia;Cambodia;ASIA;803230439.0;C;15.497
474;Ran Serey Leakhena;Cambodia;ASIA;803481048.0;Stub;15.497
475;Lon Non;Cambodia;ASIA;803936929.0;C;15.497
476;Lon Nil;Cambodia;ASIA;803936986.0;Start;15.497
477;Mu Sochua;Cambodia;ASIA;804631223.0;C;15.497
478;Penn Nouth;Cambodia;ASIA;804717865.0;Start;15.497
479;Hang Chuon Naron;Cambodia;ASIA;804785628.0;Start;15.497
480;Hong Sun Huot;Cambodia;ASIA;805459200.0;Stub;15.497
481;Sam Rainsy;Cambodia;ASIA;805740662.0;C;15.497
482;Nuon Chea;Cambodia;ASIA;805876135.0;C;15.497
483;Kao Kim Hourn;Cambodia;ASIA;805905770.0;B;15.497
484;Ieng Thirith;Cambodia;ASIA;806833311.0;C;15.497
485;Chau Sen Cocsal Chhum;Cambodia;ASIA;806931313.0;C;15.497
486;Sar Kheng;Cambodia;ASIA;806997998.0;GA;15.497
487;Aun Pornmoniroth;Cambodia;ASIA;807003284.0;Start;15.497
488;Lon Nol;Cambodia;ASIA;807025761.0;GA;15.497
740;Robert Douglas Cook;Canada;NORTHERN AMERICA;401577829.0;Stub;38.19
741;List of Canadian incumbents by year;Canada;NORTHERN AMERICA;477962574.0;Stub;38.19
742;List of 2009 Canadian incumbents;Canada;NORTHERN AMERICA;632008524.0;Start;38.19
743;Rossy Barbour;Canada;NORTHERN AMERICA;653527941.0;Stub;38.19
744;Les Scheininger;Canada;NORTHERN AMERICA;667821864.0;C;38.19
745;Patrick Canning;Canada;NORTHERN AMERICA;667873261.0;Start;38.19
746;Gerald Hill (politician);Canada;NORTHERN AMERICA;670917017.0;Stub;38.19
747;John R. O'Dea;Canada;NORTHERN AMERICA;670971940.0;Stub;38.19
748;Samuel J. Hefferton;Canada;NORTHERN AMERICA;671122320.0;Start;38.19
749;Alexander Dunphy;Canada;NORTHERN AMERICA;676610041.0;Stub;38.19
750;Gordon Dawe;Canada;NORTHERN AMERICA;676612108.0;Stub;38.19
751;Paul Thoms;Canada;NORTHERN AMERICA;676732644.0;Stub;38.19
752;Frederick B. Rowe;Canada;NORTHERN AMERICA;676734572.0;Stub;38.19
753;Allan Evans (politician);Canada;NORTHERN AMERICA;676782180.0;Stub;38.19
754;Luke Woodrow;Canada;NORTHERN AMERICA;676947124.0;Stub;38.19
755;William G. Patterson;Canada;NORTHERN AMERICA;677094551.0;Stub;38.19
756;Freeman White (politician);Canada;NORTHERN AMERICA;677724847.0;Stub;38.19
757;William J. MacNeil;Canada;NORTHERN AMERICA;677769770.0;Stub;38.19
758;John Collins (Canadian politician);Canada;NORTHERN AMERICA;679623758.0;Stub;38.19
759;Barry Hynes;Canada;NORTHERN AMERICA;680618797.0;Stub;38.19
760;Brendan Howard;Canada;NORTHERN AMERICA;684050793.0;Stub;38.19
761;Wilson Callan;Canada;NORTHERN AMERICA;684903534.0;Stub;38.19
762;Rod Moores;Canada;NORTHERN AMERICA;684903869.0;Stub;38.19
763;List of 2010 Canadian incumbents;Canada;NORTHERN AMERICA;688697227.0;Start;38.19
764;Harold Collins (Canadian politician);Canada;NORTHERN AMERICA;690205437.0;Stub;38.19
765;Speaker of the Legislative Assembly of the Province of Canada;Canada;NORTHERN AMERICA;691747234.0;Stub;38.19
766;Rhinoceros Party of Canada candidates, 1980 Canadian federal election;Canada;NORTHERN AMERICA;698077739.0;Stub;38.19
767;David John Rankin;Canada;NORTHERN AMERICA;703226576.0;Stub;38.19
768;Robert Melville Smith;Canada;NORTHERN AMERICA;704136762.0;Stub;38.19
769;Myra Freeman;Canada;NORTHERN AMERICA;704516768.0;Start;38.19
770;Evelyn Shannon;Canada;NORTHERN AMERICA;705247791.0;Stub;38.19
771;George Little (Manitoba politician);Canada;NORTHERN AMERICA;705386024.0;Stub;38.19
772;Michael Rojeski;Canada;NORTHERN AMERICA;705436088.0;Stub;38.19
773;Gudmundur Fjelsted;Canada;NORTHERN AMERICA;705539849.0;Stub;38.19
774;Samuel Fletcher;Canada;NORTHERN AMERICA;705547266.0;Stub;38.19
775;John Crane (Canadian politician);Canada;NORTHERN AMERICA;706430270.0;Stub;38.19
776;Milton Peach;Canada;NORTHERN AMERICA;706597779.0;Stub;38.19
777;Claude Sheppard;Canada;NORTHERN AMERICA;706758502.0;Stub;38.19
778;Don Hollett;Canada;NORTHERN AMERICA;706934829.0;Stub;38.19
779;Art Reid;Canada;NORTHERN AMERICA;706942745.0;Stub;38.19
780;David Secord;Canada;NORTHERN AMERICA;707172907.0;Stub;38.19
781;Wally Firth;Canada;NORTHERN AMERICA;707297623.0;Stub;38.19
782;William R. Smallwood;Canada;NORTHERN AMERICA;707632311.0;Stub;38.19
783;C. Maxwell Lane;Canada;NORTHERN AMERICA;707684781.0;Stub;38.19
784;Charles Poulin;Canada;NORTHERN AMERICA;708179175.0;Stub;38.19
785;Pierre-Luc Paquette;Canada;NORTHERN AMERICA;708813010.0;Stub;38.19
786;Francis Badgley (merchant);Canada;NORTHERN AMERICA;708885126.0;Stub;38.19
787;Michel Sikyea;Canada;NORTHERN AMERICA;708967094.0;Start;38.19
788;List of 2003 Canadian incumbents;Canada;NORTHERN AMERICA;709329316.0;Start;38.19
789;List of 2004 Canadian incumbents;Canada;NORTHERN AMERICA;709329425.0;Start;38.19
790;List of 2002 Canadian incumbents;Canada;NORTHERN AMERICA;709407679.0;Start;38.19
791;List of 2001 Canadian incumbents;Canada;NORTHERN AMERICA;709407789.0;Start;38.19
792;List of 2000 Canadian incumbents;Canada;NORTHERN AMERICA;709408821.0;Start;38.19
793;List of 1999 Canadian incumbents;Canada;NORTHERN AMERICA;709408830.0;Start;38.19
794;List of 1998 Canadian incumbents;Canada;NORTHERN AMERICA;709408965.0;Start;38.19
795;Sonnee Cohen;Canada;NORTHERN AMERICA;709455764.0;Start;38.19
796;List of 1997 Canadian incumbents;Canada;NORTHERN AMERICA;709491780.0;Start;38.19
797;List of 1996 Canadian incumbents;Canada;NORTHERN AMERICA;709492005.0;Start;38.19
798;List of 1995 Canadian incumbents;Canada;NORTHERN AMERICA;709492007.0;Start;38.19
799;List of 1994 Canadian incumbents;Canada;NORTHERN AMERICA;709492025.0;Start;38.19
800;List of 1992 Canadian incumbents;Canada;NORTHERN AMERICA;709492105.0;Start;38.19
801;List of 1991 Canadian incumbents;Canada;NORTHERN AMERICA;709492467.0;Start;38.19
802;List of 1990 Canadian incumbents;Canada;NORTHERN AMERICA;709492558.0;Start;38.19
803;List of 2005 Canadian incumbents;Canada;NORTHERN AMERICA;709519440.0;Start;38.19
804;Cyril Keeper;Canada;NORTHERN AMERICA;710575028.0;C;38.19
805;Adam Aptowitzer;Canada;NORTHERN AMERICA;710619647.0;Stub;38.19
806;Yvon Picotte;Canada;NORTHERN AMERICA;710753764.0;Start;38.19
807;James Atebe;Canada;NORTHERN AMERICA;711104781.0;Start;38.19
808;List of 2007 Canadian incumbents;Canada;NORTHERN AMERICA;711603471.0;Start;38.19
809;Thomas Barnaby;Canada;NORTHERN AMERICA;712417981.0;Stub;38.19
810;Mark Evaloarjuk;Canada;NORTHERN AMERICA;712579431.0;Start;38.19
811;Jacques Bizard;Canada;NORTHERN AMERICA;712601441.0;Stub;38.19
812;Lawrence Martin (musician);Canada;NORTHERN AMERICA;712973728.0;C;38.19
813;Denis Viger;Canada;NORTHERN AMERICA;713249389.0;Stub;38.19
814;Aidan Maloney;Canada;NORTHERN AMERICA;713981300.0;Stub;38.19
815;Grafton Njootli;Canada;NORTHERN AMERICA;714172218.0;Stub;38.19
816;William Albert Boucher;Canada;NORTHERN AMERICA;714722019.0;Start;38.19
817;Marvin Gelber;Canada;NORTHERN AMERICA;715055224.0;Stub;38.19
818;Robert Robertson (politician);Canada;NORTHERN AMERICA;715359989.0;Stub;38.19
819;James H. Stuart;Canada;NORTHERN AMERICA;715457941.0;;38.19
820;Maxime Lépine;Canada;NORTHERN AMERICA;716489196.0;Stub;38.19
821;Ambroise-Dydime Lépine;Canada;NORTHERN AMERICA;716690197.0;Stub;38.19
822;W. Garfield Case;Canada;NORTHERN AMERICA;716908156.0;B;38.19
823;Guy Williams (politician);Canada;NORTHERN AMERICA;716924009.0;Stub;38.19
824;May Birchard;Canada;NORTHERN AMERICA;716960979.0;Start;38.19
825;William Todd (1803–1873);Canada;NORTHERN AMERICA;717061600.0;Stub;38.19
826;Albert Planta;Canada;NORTHERN AMERICA;717154850.0;Stub;38.19
827;Jacques Viger (Member of the Assembly);Canada;NORTHERN AMERICA;717397656.0;Stub;38.19
828;Alexander Kennedy Isbister;Canada;NORTHERN AMERICA;717547859.0;Stub;38.19
829;Stuart Lyon Smith;Canada;NORTHERN AMERICA;717897492.0;Start;38.19
830;Michel Bénard;Canada;NORTHERN AMERICA;718265809.0;Stub;38.19
831;Maurice Laframboise;Canada;NORTHERN AMERICA;718852428.0;Start;38.19
832;James Isbister;Canada;NORTHERN AMERICA;719597828.0;Start;38.19
833;Jean-Charles Chapais;Canada;NORTHERN AMERICA;719598088.0;Start;38.19
834;List of 1993 Canadian incumbents;Canada;NORTHERN AMERICA;720131548.0;Start;38.19
835;List of 1989 Canadian incumbents;Canada;NORTHERN AMERICA;720131554.0;Start;38.19
836;List of 1988 Canadian incumbents;Canada;NORTHERN AMERICA;720131559.0;Start;38.19
837;List of 2008 Canadian incumbents;Canada;NORTHERN AMERICA;720133136.0;Start;38.19
838;John Judah Glass;Canada;NORTHERN AMERICA;720256444.0;Start;38.19
839;List of 1867 Canadian incumbents;Canada;NORTHERN AMERICA;721006116.0;Stub;38.19
840;Lazarus Phillips;Canada;NORTHERN AMERICA;721093245.0;Start;38.19
841;Samuel Hume Blake;Canada;NORTHERN AMERICA;721792566.0;Stub;38.19
842;Gilles Houde;Canada;NORTHERN AMERICA;722043055.0;Stub;38.19
843;Brenda Paris;Canada;NORTHERN AMERICA;723148572.0;C;38.19
844;Henry Judah;Canada;NORTHERN AMERICA;723249393.0;Stub;38.19
845;Rupert Bartlett;Canada;NORTHERN AMERICA;723252411.0;Stub;38.19
846;Peter Bercovitch;Canada;NORTHERN AMERICA;723253555.0;Start;38.19
847;Maurice Hartt;Canada;NORTHERN AMERICA;723253656.0;Start;38.19
848;Jerome Dinn;Canada;NORTHERN AMERICA;723271862.0;Stub;38.19
849;René Matteau;Canada;NORTHERN AMERICA;723308478.0;Stub;38.19
850;Tom Hickey (politician);Canada;NORTHERN AMERICA;723348093.0;Start;38.19
851;Myles Murray;Canada;NORTHERN AMERICA;723377038.0;Stub;38.19
852;Frederick Langdon Hubbard;Canada;NORTHERN AMERICA;723694660.0;Stub;38.19
853;David J. Reimer;Canada;NORTHERN AMERICA;724052271.0;;38.19
854;Stephen Wallace (public servant);Canada;NORTHERN AMERICA;724068863.0;Stub;38.19
855;Harry Blank;Canada;NORTHERN AMERICA;724678615.0;Start;38.19
856;Hubert Kitchen;Canada;NORTHERN AMERICA;725395350.0;Stub;38.19
857;Uriah Strickland;Canada;NORTHERN AMERICA;725401345.0;Stub;38.19
858;Aubrey Gover;Canada;NORTHERN AMERICA;725401404.0;Stub;38.19
859;Alec Moores;Canada;NORTHERN AMERICA;725403647.0;Stub;38.19
860;Eugene Hiscock;Canada;NORTHERN AMERICA;725404809.0;Stub;38.19
861;H.R.V. Earle;Canada;NORTHERN AMERICA;725409378.0;Stub;38.19
862;Glenn Tobin;Canada;NORTHERN AMERICA;725417107.0;Stub;38.19
863;W. George Cross;Canada;NORTHERN AMERICA;726662002.0;Stub;38.19
864;François Beaulieu II;Canada;NORTHERN AMERICA;728457018.0;C;38.19
865;Alexander Macdonell of Greenfield;Canada;NORTHERN AMERICA;729104207.0;Stub;38.19
866;Steve Owens (politician);Canada;NORTHERN AMERICA;729767652.0;Start;38.19
867;Howard McCurdy;Canada;NORTHERN AMERICA;730002481.0;Start;38.19
868;Jeremy Akerman;Canada;NORTHERN AMERICA;730706462.0;C;38.19
869;Office-holders of Canada;Canada;NORTHERN AMERICA;730830430.0;Start;38.19
870;Louis Singer;Canada;NORTHERN AMERICA;733451024.0;Start;38.19
871;Edward Whelan (Canadian politician);Canada;NORTHERN AMERICA;734484063.0;Start;38.19
872;Wilfred McDonald;Canada;NORTHERN AMERICA;734799659.0;Start;38.19
873;Kevin Parsons Sr.;Canada;NORTHERN AMERICA;735721150.0;Stub;38.19
874;Hugh Twomey;Canada;NORTHERN AMERICA;735809835.0;Start;38.19
875;Alexander Grant Dallas;Canada;NORTHERN AMERICA;736826045.0;Stub;38.19
876;John L. Brown (Ontario politician);Canada;NORTHERN AMERICA;737118230.0;Stub;38.19
877;Jean Baptiste Wilkie;Canada;NORTHERN AMERICA;738242188.0;Start;38.19
878;Marcel Hatch;Canada;NORTHERN AMERICA;738514517.0;;38.19
879;Stanley Hall (politician);Canada;NORTHERN AMERICA;738943928.0;Stub;38.19
880;Samuel Genest;Canada;NORTHERN AMERICA;739134923.0;Start;38.19
881;David Berger (Canadian politician);Canada;NORTHERN AMERICA;740276158.0;Start;38.19
882;David Rotenberg;Canada;NORTHERN AMERICA;740276869.0;C;38.19
883;Aubrey Senior;Canada;NORTHERN AMERICA;740441527.0;Stub;38.19
884;Neil Fraser (civil servant);Canada;NORTHERN AMERICA;740482412.0;Stub;38.19
885;Thomas McKay (Northwest Territories politician);Canada;NORTHERN AMERICA;740863576.0;Start;38.19
886;Peter Fraser (Northwest Territories politician);Canada;NORTHERN AMERICA;740863717.0;Stub;38.19
887;Ron Ghitter;Canada;NORTHERN AMERICA;741266718.0;Start;38.19
888;Esau Schafer;Canada;NORTHERN AMERICA;742618365.0;Stub;38.19
889;Michael S. Martin;Canada;NORTHERN AMERICA;742989409.0;Stub;38.19
890;Wayne Jim;Canada;NORTHERN AMERICA;743342114.0;Stub;38.19
891;William Angus Dickson;Canada;NORTHERN AMERICA;743352732.0;Stub;38.19
892;James Laxer;Canada;NORTHERN AMERICA;743802406.0;Start;38.19
893;Robert Duncan Wilmot;Canada;NORTHERN AMERICA;743934426.0;Start;38.19
894;William Steeves;Canada;NORTHERN AMERICA;744260793.0;Start;38.19
895;List of Canadian ministries;Canada;NORTHERN AMERICA;744493549.0;Start;38.19
896;John Hamilton Gray (New Brunswick politician);Canada;NORTHERN AMERICA;744724453.0;Start;38.19
897;Lawrence Armstrong;Canada;NORTHERN AMERICA;744726413.0;Start;38.19
898;Peter Mitchell (politician);Canada;NORTHERN AMERICA;744887895.0;Start;38.19
899;George Benjamin (Orangeman);Canada;NORTHERN AMERICA;745111909.0;Start;38.19
900;Jean Alfred;Canada;NORTHERN AMERICA;745448033.0;Start;38.19
901;Moe Mantha Sr.;Canada;NORTHERN AMERICA;745453138.0;Start;38.19
902;Samuel Factor (Canadian politician);Canada;NORTHERN AMERICA;745678622.0;Start;38.19
903;Leon Crestohl;Canada;NORTHERN AMERICA;746467178.0;Start;38.19
904;Frederick E. Harrison;Canada;NORTHERN AMERICA;746471129.0;Start;38.19
905;Solomon Hart Green;Canada;NORTHERN AMERICA;746727879.0;Start;38.19
906;George T. Marsh;Canada;NORTHERN AMERICA;746891841.0;Stub;38.19
907;J. A. McCaul;Canada;NORTHERN AMERICA;746916216.0;Stub;38.19
908;John O'Neill (Canadian politician);Canada;NORTHERN AMERICA;747526324.0;Start;38.19
909;George Coles (politician);Canada;NORTHERN AMERICA;748140172.0;Start;38.19
910;John William Ritchie;Canada;NORTHERN AMERICA;749483611.0;Stub;38.19
911;Mickey Hennessy;Canada;NORTHERN AMERICA;749552058.0;Start;38.19
912;Jeff Rose;Canada;NORTHERN AMERICA;750062937.0;Start;38.19
913;Jacob Æmilius Irving;Canada;NORTHERN AMERICA;750436001.0;Start;38.19
914;John N. Anderson;Canada;NORTHERN AMERICA;751176274.0;Stub;38.19
915;Arthur S. Mifflin;Canada;NORTHERN AMERICA;751807970.0;Stub;38.19
916;Wallace House (politician);Canada;NORTHERN AMERICA;751987164.0;Start;38.19
917;Ernie Tate;Canada;NORTHERN AMERICA;752068111.0;Start;38.19
918;Yvon Dumont;Canada;NORTHERN AMERICA;753367995.0;C;38.19
919;James Cockburn (politician);Canada;NORTHERN AMERICA;753379799.0;Start;38.19
920;Firmin Monestime;Canada;NORTHERN AMERICA;755386512.0;Start;38.19
921;Elmer Knutson;Canada;NORTHERN AMERICA;756279684.0;Start;38.19
922;Ray Kingsmith;Canada;NORTHERN AMERICA;756291644.0;Start;38.19
923;David Smith (Quebec politician);Canada;NORTHERN AMERICA;756551426.0;Stub;38.19
924;Frantz Benjamin;Canada;NORTHERN AMERICA;756552638.0;Stub;38.19
925;Irving Gerstein;Canada;NORTHERN AMERICA;756554677.0;Start;38.19
926;Jonathan Valois;Canada;NORTHERN AMERICA;756555976.0;Stub;38.19
927;Leo Kolber;Canada;NORTHERN AMERICA;756556561.0;Start;38.19
928;Ovid Jackson;Canada;NORTHERN AMERICA;756558693.0;Stub;38.19
929;Richard Marceau;Canada;NORTHERN AMERICA;756570254.0;Start;38.19
930;Russell Copeman;Canada;NORTHERN AMERICA;756570822.0;Start;38.19
931;Yoine Goldstein;Canada;NORTHERN AMERICA;756572403.0;Start;38.19
932;Keith Goulet;Canada;NORTHERN AMERICA;756574108.0;Stub;38.19
933;Ovide Alakannuark;Canada;NORTHERN AMERICA;756585976.0;Stub;38.19
934;Ron Elliott (politician);Canada;NORTHERN AMERICA;756585982.0;Stub;38.19
935;David Iqaqrialu;Canada;NORTHERN AMERICA;756585983.0;Stub;38.19
936;Patterk Netser;Canada;NORTHERN AMERICA;756585988.0;Stub;38.19
937;Donald Havioyak;Canada;NORTHERN AMERICA;756585989.0;Stub;38.19
938;Kevin O'Brien (Nunavut politician);Canada;NORTHERN AMERICA;756585996.0;Start;38.19
939;Samuel Nuqingaq;Canada;NORTHERN AMERICA;756585998.0;Start;38.19
940;Daniel Shewchuk;Canada;NORTHERN AMERICA;756585999.0;Stub;38.19
941;Hezakiah Oshutapik;Canada;NORTHERN AMERICA;756586002.0;Stub;38.19
942;David Chudnovsky (politician);Canada;NORTHERN AMERICA;756587157.0;Start;38.19
943;Doug Oldford;Canada;NORTHERN AMERICA;756587370.0;Stub;38.19
944;Kevin Menicoche;Canada;NORTHERN AMERICA;756588884.0;Stub;38.19
945;Lindsay Blackett;Canada;NORTHERN AMERICA;756588999.0;Start;38.19
946;Stelman Flynn;Canada;NORTHERN AMERICA;756591021.0;Stub;38.19
